110103,2013,Cherry Log Christian Church,58-2272183,"1149 Cherry Log St, P O Box 289",,30522-0289,Cherrylog,GA,P O Box 289,,30522-0289,Cherrylog,GA,Gilmer,,(706) 632-1048,(706) 632-5127,clcc@tds.net,www.clccdoc.org,Georgia,1,Y,dgriffin@tds.net,282,00:00.0,34.79200736,-84.38127838,High
110105,2013,God's City of Refuge Christian Church,58-2616134,520 Walnut St,,30354-1159,Hapeville,GA,520 Walnut St,,30354-1159,Hapeville,GA,Fulton,,(404) 723-2132,(678) 389-3193,gcorchurch@yahoo.com,,Georgia,1,Y,,18,00:00.0,33.665882,-84.405968,High
110109,2013,Eagle's Landing Christian Church,06-1681937,1748 Brannan Rd,,30253-4323,Mc Donough,GA,1748 Brannan Rd,,30253-4323,Mc Donough,GA,Henry,,(770) 474-9248,,,www.eagleslandingdisciples.org,Georgia,1,Y,revreeda@gmail.com,51,00:00.0,33.51363373,-84.18876648,High
110110,2013,Centre ðvangðlique La Pierre Angulaire,54-2096595,70 Carl Midway Church Rd,,30011-3428,Auburn,GA,585 Heathgate Dr,,30044-4970,Lawrenceville,GA,Barrow,,(404) 717-9121,,kenjbaz@gmail.com,,Georgia,2,Y,fjacklov2000@yahoo.com,11,00:00.0,34.002266,-83.816147,High
110112,2013,Sanctuary Christian Church,37-1533684,"2231 Dawson Rd, Suite E",,31707-3200,Albany,GA,"2231 Dawson Rd, suite E ",,31707-3200,Albany,GA,Randolph,,(229) 291-5698,(229) 436-4407,,www.sanctuarydoc.org,Georgia,5,Y,sebringpastor@aol.com,18,00:00.0,31.602982,-84.202438,High
110113,2013,The Christian Church in Savannah,45-0564353,Asbury United Methodist Church,"1201 Abercorn St, ",31401,Savannah,GA,P O Box 15267,,31416-1967,Savannah,GA,Chatham,,(912) 503-1564,,,,Georgia,6,F,dchand2425@gmail.com,4,00:00.0,32.06330109,-81.09570313,High
110114,2013,Iglesia Cristiana Getsemani,61-1593549,2201 Bemiss Rd,,31602-1957,Valdosta,GA,110 Hamm St,,31602-7020,Valdosta,GA,Lowndes,,(229) 415-0497,,valdosta.discipulos@yahoo.com,,Georgia,5,F,igle_val05@yahoo.com,30,00:00.0,30.8611127,-83.28049444,High
110115,2013,First Zo Christian Church,,3567 Covington Hwy,,30032-1847,Decatur,GA,"822 N Indian Creek Dr, Apt H 8",,30021-2214,Clarkston,GA,DeKalb,,(770) 939-4358,(770) 939-4358,taithul@yahoo.co.in,,Georgia,1,F,,110,00:00.0,33.76418956,-84.25110944,High
110116,2013,Fountain of Hope Christian Church,26-3951956,2362 Lawrenceville Hwy,,30337-3175,Decatur,GA,P O Box 55039,,30308-5039,Atlanta,GA,Fulton,,(404) 254-3491,(404) 254-3491,Fountainofhopeatl@gmail.com,www.fountainofhopechristianchurch.com,Georgia,1,F,Charles.Marshall@fountainofhopechristianchurch.com,10,00:00.0,33.81644821,-84.26873779,High
110118,2013,Centro de Adoracion Renacer,27-2896551,221 Main St,,30052-7395,Loganville,GA,3450 Spring Mesa Dr,,30039-4766,Snellville,GA,Gwinnett,,,(678) 854-8897,pastoracollado@gmail.com,,Georgia,0,F,pastorcollado@gmail.com,30,00:00.0,33.83957036,-83.9002993,High
110119,2013,Good Neighbor Christian Church,,10800 Bell Rd,,30097-1906,Johns Creek,GA,10450 Windsor Park Dr,,30022-1097,Alpharetta,GA,Fulton,,(404) 437-7886,,kimcs1213@gmail.com,www.gnccweb.org,Georgia,0,F,,12,00:00.0,34.05069,-84.135681,High
110121,2013,Blood Price Church,52-2385863,510 Maltbie St,,30046-4454,Lawrenceville,GA,3152 Chesterfield Ct,,30039-4681,Snellville,GA,Gwinnett,,,(678) 691-4740,,,Georgia,2,F,wverneret2@yahoo.com,60,00:00.0,33.9654808,-84.00522614,High
110122,2013,Whole Armor of God,27-0160387,569 Frasier St,,30060-2301,Marietta,GA,705 Birchwood Rd,,30060-5125,Marietta,GA,Cobb,,,,,,Georgia,1,F,cgoss1@bellsouth.net,0,00:00.0,33.94667901,-84.53622289,High
110124,2013,Fig Tree Christian Church,46-4623611,42 Essex Lane,,30141-5423,Hiram,GA,42 Essex Lane,,30141-5423,Hiram,GA,Paulding,,(678) 670-9822,,pastormelissa@rocketmail.com,www.figtreechristian.org,Georgia,0,F,,0,00:00.0,33.82042694,-84.78157806,High
110125,2011,Church of the Misfits,,2864 Flowers Dr,,30135-2104,Douglasville,GA,2864 Flowers Dr,,30135-2104,Douglasville,GA,Douglas,,,,,www.churchofthemisfitsatl.com,Georgia,0,E,,0,00:00.0,33.7274437,-84.66583252,High
110126,2013,Evergreen Christian Church,,285 Tallassee Rd,,30606-1696,Athens,GA,270 Shadow Moss Dr,,30605-3469,Athens,GA,Clarke,,(706) 248-0194,,doug@evergreenathens.org,www.evergreenathens.org,Georgia,2,E,,0,00:00.0,33.967323,-83.442093,High
119009,2011,Christian Church in Georgia,58-0692281,2370 Vineville Ave,,31204-3163,Macon,GA,2370 Vineville Ave,,31204-3163,Macon,GA,21,,(478) 743-8649,(478) 741-1508,ccinga@bellsouth.net,www.gadisciples.org,Georgia,99,R,ray@gadisciples.org,NULL,NULL,32.844704,-83.657013,High
120001,2011,First Christian Church,99-0083395,1516 Kewalo St,,96822-4217,Honolulu,HI,1516 Kewalo St,,96822-4217,Honolulu,HI,Honolulu,,(808) 521-3500,(808) 521-3600,fccoffice@hawaii.rr.com,www.firstchristianchurchhonolulu.org,Pacific Southwest,9,Y,,18,00:00.0,21.30450439,-157.839447,High
120002,2011,Christ Church Uniting (Disciples and Presbyterians),99-0228755,1300 Kailua Rd,,96734-4394,Kailua,HI,1300 Kailua Rd,,96734-4394,Kailua,HI,Honolulu,,(808) 262-6911,(808) 262-6911,ccu@hawaii.rr.com,www.ccukailua.org,Pacific Southwest,9,Y,pastor@hawaii.rr.com,106,00:00.0,21.382345,-157.755417,High
120003,2013,Wahiawa Christian Church,99-0140878,1710 Royal Palm Dr,,96786-2643,Wahiawa,HI,1710 Royal Palm Dr,,96786-2643,Wahiawa,HI,Honolulu,,(808) 621-5818,,info@wahiawaChristian.org,wahiawachristian.org,Pacific Southwest,9,Y,l.r.grace@gmail.com,49,00:00.0,21.506729,-158.010284,High
130008,2013,Parkview Christian Church,82-0220529,201 W Ustick Rd,,83642-8325,Meridian,ID,201 W Ustick Rd,,83642-8325,Meridian,ID,Ada,,(208) 343-5461,(208) 433-9648,univcc@uccboise.org,www.uccboise.org,Oregon & SW Idaho,1,Y,tomlobaugh@me.com,137,00:00.0,43.633125,-116.395935,High
130009,2013,Red Rock Christian Church,82-0251779,1124 S Roosevelt,,83705-2156,Boise,ID,1124 S Roosevelt,,83705-2156,Boise,ID,Ada,,(208) 342-2380,,r2c2church@msn.com,rrccdoc.org,Oregon & SW Idaho,1,Y,r2c2pastor@msn.com,298,00:00.0,43.594532,-116.232269,High
130011,2011,First Christian Church,82-0386313,"1401 Oakley Ave, P O Box 1244",,83318-0857,Burley,ID,P O Box 1244,,83318-0857,Burley,ID,Cassia,,(208) 678-2462,,,,Oregon,3,Y,,0,00:00.0,42.535259,-113.794159,High
130012,2013,Treasure Valley Christian Church,82-6028211,2915 S Montana Ave,,83605-5798,Caldwell,ID,2915 S Montana Ave,,83605-5798,Caldwell,ID,Canyon,,(208) 459-8935,(208) 453-1324,tvchurch@qwest.net,,Oregon & SW Idaho,1,Y,locccsf@gmail.com,40,00:00.0,43.643749,-116.68251,High
130013,2013,Homedale Christian Church,82-0377993,"110 W Montana, P O Box 867",,83628-0867,Homedale,ID,P O Box 867,,83628-0867,Homedale,ID,Owyhee,,(208) 337-3626,,,,Oregon & SW Idaho,1,Y,mauricejones77@q.com,31,00:00.0,43.61974463,-116.9364166,High
130014,2013,First Christian Church,82-0363029,1800 E 12th St,,83404-5663,Idaho Falls,ID,1800 E 12th St,,83404-5663,Idaho Falls,ID,Bonneville,,(208) 523-3241,,,,Central Rocky Mountain,2,Y,,26,00:00.0,43.486668,-111.998116,High
130015,2011,First Christian Church,82-0260864,279 East Ave B,,83338-2709,Jerome,ID,129 N 300 W,,83338-5353,Jerome,ID,Jerome,,(208) 324-5301,(208) 452-4372,,,Central Rocky Mountain,2,Y,,0,00:00.0,42.72214539,-114.5154072,High
130016,2013,Christian & Baptist Church,82-0385095,265 N Fourth E,,83647-2741,Mountain Home,ID,265 N Fourth E,,83647-2741,Mountain Home,ID,Elmore,,(208) 587-4316,,,,Oregon & SW Idaho,1,Y,,122,00:00.0,43.133331,-115.692482,High
130017,2013,First Christian Church,82-0225709,619 Twelfth Ave S,,83651-4251,Nampa,ID,619 Twelfth Ave S,,83651-4251,Nampa,ID,Canyon,,(208) 466-3566,(208) 466-1264,fccnampa@earthlink.net,www.nampafirstchristian.org,Oregon & SW Idaho,1,Y,pastorperotti@earthlink.net,310,00:00.0,43.57468,-116.565651,High
130018,2013,Central Christian Church,82-0217870,918 E Center St,,83201-5702,Pocatello,ID,918 E Center St,,83201-5702,Pocatello,ID,Bannock,,(208) 232-2000,(208) 234-0510,centralchristian@cableone.net,cccpoky.org,Central Rocky Mountain,2,Y,cccpoky@cableone.net,325,00:00.0,42.86873884,-112.440176,High
130019,2013,Valley Christian Church,82-0294877,1708 Heyburn Ave E,,83301-4916,Twin Falls,ID,1708 Heyburn Ave E,,83301-4916,Twin Falls,ID,Twin Falls,,(208) 733-3222,(208) 733-1619,vccofficesecy@msn.com,www.vcctwin.com,Central Rocky Mountain,2,Y,Jeremy.fort@vcctwin.com,65,00:00.0,42.56671876,-114.4515961,High
130021,2013,First Christian Church,82-0388911,610 N 4th St,,83814-3021,Coeur D Alene,ID,610 N 4th St,,83814-3021,Coeur D Alene,ID,Kootenai,,(208) 664-4238,(208) 687-3663,fcc-cda@yahoo.org,,Northwest,5,Y,LauriClark776@msn.com,0,00:00.0,47.677818,-116.780693,High
130026,2011,The United Church of Moscow,23-7134892,123 W First St,,83843-2019,Moscow,ID,123 W First St,,83843-2019,Moscow,ID,Latah,,(208) 882-2924,,ucm@unitedchurch.cc,www.unitedchurch.cc,Northwest,5,Y,,0,00:00.0,46.733395,-117.002365,High
130028,2013,First Christian Church,82-0377863,P O Box 903,,83544-0903,Orofino,ID,P O Box 903,,83544-0903,Orofino,ID,Clearwater,,(208) 476-3966,,,,Northwest,5,Y,,29,00:00.0,not found,not found,not found
130029,2013,New Hope Christian Church,82-0351547,828 W Cherry Ln,,83642-2003,Meridian,ID,P O Box 4904,,83711-4904,Boise,ID,Ada,,(208) 327-0383,(208) 322-8152,,,Oregon,1,Y,pastorgaryallen@mindspring.com,30,00:00.0,43.619747,-116.405174,High
130030,2011,Journey Christian Church,20-5236855,Masonic Lodge,15190 McCartney,83858-6461,Rathdrum,ID,c/o Karisa Hill,208 Sunrise Dr,83850-8705,Pinehurst,ID,Kootenai,,(208) 818-3296,,journeychristian@hotmail.com,,Northwest,5,F,,0,00:00.0,47.85168076,-116.9070969,Medium
139010,2011,Christian Church (Disciples of Christ) of South Idaho,82-6002952,6465 Sunrise Ave,,83686-9461,Nampa,ID,P O Box 1092,619 12th Ave South,83653-1092,Nampa,ID,27,,(208) 468-8976,(208) 468-8973,ccsi1@mindspring.com,www.ccdocsi.org,Idaho-South,99,R,,NULL,NULL,43.48101474,-116.5227992,High
140016,2011,First Christian Church,,325 Heath St,,61102-3205,Rockford,IL,325 Heath St,,61102-3205,Rockford,IL,Winnebago,,(815) 670-2505,(779) 368-0549,,,Illinois & Wisconsin,1,Y,,0,00:00.0,42.25680923,-89.10260773,High
140020,2013,Christian Church of Abingdon,37-1153749,409 S Main,,61410-1660,Abingdon,IL,409 S Main,,61410-1660,Abingdon,IL,Knox,,(309) 462-3344,,ccabingdon@frontier.com,,Illinois & Wisconsin,4,Y,,296,00:00.0,40.79880905,-90.39897919,High
140022,2013,First Christian Church,37-0749194,106 N Fourth St,,62806-1223,Albion,IL,106 N Fourth St,,62806-1223,Albion,IL,Edwards,,(618) 445-2552,,,,Illinois & Wisconsin,17,Y,,55,00:00.0,38.37866127,-88.05620849,High
140024,2011,First Christian Church,37-0775744,"311 E Main St, P O Box 245",,61910-0245,Arcola,IL,P O Box 245,,61910-0245,Arcola,IL,Douglas,,(217) 268-3738,,,,Illinois & Wisconsin,13,Y,,0,00:00.0,39.68417756,-88.30469035,High
140025,2013,Christian Church of Arlington Heights,36-2495295,333 W Thomas St,,60004-4662,Arlington Heights,IL,333 W Thomas St,,60004-4662,Arlington Heights,IL,Cook,,(847) 259-0059,(847) 259-1076,secretary.ccah@gmail.com,www.ccah.org,Illinois & Wisconsin,2,Y,,94,00:00.0,42.1020546,-87.98720551,High
140026,2011,Arrowsmith Christian Church,23-7240442,"305 N Walnut St, P O Box 57",,61722-0057,Arrowsmith,IL,P O Box 57,,61722-0057,Arrowsmith,IL,McLean,,(309) 727-1263,,,,Illinois & Wisconsin,6,Y,,48,00:00.0,40.45061946,-88.63034271,High
140027,2013,Vine Street Christian Church,37-0953255,249 S Vine St,,61911-1337,Arthur,IL,249 S Vine St,,61911-1337,Arthur,IL,Douglas,,(217) 543-2292,,vscc@mchsi.com,www.vinestreetcc.com,Illinois & Wisconsin,13,Y,discipledawn0701@yahoo.com,175,00:00.0,39.71537232,-88.47250812,High
140030,2013,Atwater Christian Church,37-0762763,22631 Lincoln Ave,,62572-6078,Atwater,IL,c/o Mrs Doris I Borella,426 S Church St,62690-1607,Virden,IL,Macoupin,,(217) 965-3076,,borella3@royell.net,,Illinois & Wisconsin,14,Y,,22,00:00.0,39.33279037,-89.72545624,Medium
140032,2013,Bellflower Christian Church,37-1005294,"110 W Melvin St, P O Box 193",,61724-0193,Bellflower,IL,P O Box 193,,61724-0193,Bellflower,IL,McLean,,(309) 722-3330,,,,Illinois & Wisconsin,6,Y,,35,00:00.0,40.34085274,-88.52716617,High
140033,2011,First Christian Church,37-0986714,"148 E Wing St, P O Box 64",,61813-0064,Bement,IL,P O Box 64,,61813-0064,Bement,IL,Piatt,,(217) 678-3035,,,,Illinois & Wisconsin,12,Y,,0,00:00.0,39.92158592,-88.57075877,High
140034,2013,First Christian Church,37-0812690,302 S Main St,,62812-1403,Benton,IL,302 S Main St,,62812-1403,Benton,IL,Franklin,,(618) 438-5841,(618) 438-6501,fccbenton_secretary@frontier.net,www.bentonfirstchristian.com,Illinois & Wisconsin,18,Y,pastorkurtsanders@yahoo.com,105,00:00.0,37.99425848,-88.92041087,High
140035,2013,First Christian Church,37-0811146,"312 W S Water, P O Box 289",,61914-0289,Bethany,IL,P O Box 289,,61914-0289,Bethany,IL,Moultrie,,(217) 665-3045,,fccbethany@gmail.com,www.fccbethany.org,Illinois & Wisconsin,13,Y,tracy.siegman@gmail.com,84,00:00.0,39.64458084,-88.73937988,Medium
140038,2013,Centennial Christian Church,37-6000017,1219 E Grove St,,61701-4254,Bloomington,IL,1219 E Grove St,,61701-4254,Bloomington,IL,McLean,,(309) 828-2185,,people@centennialcc.org,www.centennialcc.org,Illinois & Wisconsin,6,Y,rsi@centennialcc.org,119,00:00.0,40.47819056,-88.97283733,High
140039,2013,First Christian Church,37-0682984,401 W Jefferson St,,61701-3899,Bloomington,IL,401 W Jefferson St,,61701-3899,Bloomington,IL,McLean,,(309) 829-9327,(309) 829-2865,office@blmfcc.org,www.blmfcc.com,Illinois & Wisconsin,6,Y,jwarren@blmfcc.org,724,00:00.0,40.48040874,-88.99671234,High
140043,2013,First Christian Church,37-0724101,"100 S Lewis St, P O Box 265",,62513,Blue Mound,IL,P O Box 265,,62513-0265,Blue Mound,IL,Macon,,(217) 692-2419,(217) 692-2419,,,Illinois & Wisconsin,12,Y,fccbmrev@consolidated.net,153,00:00.0,39.69908729,-89.12125669,High
140046,2011,Cameron Christian Church,37-0806808,"547 Church St, P O Box 85",,61423-0085,Cameron ,IL,P O Box 85,,61423-0085,Cameron,IL,Warren,,(309) 563-9886,,,,Illinois & Wisconsin,4,Y,,0,00:00.0,40.88811874,-90.51667786,Medium
140047,2013,Coldbrook Christian Church,37-1152093,1428 State Hwy 164,,61423-9686,Cameron,IL,1428 State Hwy 164,,61423-9686,Cameron,IL,Warren,,(309) 342-8915,(309) 342-6061,coldbrook@derbytech.net,www.coldbrookchurch.org,Illinois & Wisconsin,4,Y,,165,00:00.0,40.94720498,-90.51166423,High
140048,2013,First Christian Church,37-0732435,215 W Elm St,,61520-2419,Canton,IL,215 W Elm St,,61520-2419,Canton,IL,Fulton,,(309) 647-1363,(309) 647-4870,firstchr@cantonfirstchristian.org,www.cantonfirstchristian.org,Illinois & Wisconsin,8,Y,pastornina@cantonfirstchristian.org,490,00:00.0,40.55578284,-90.0388974,High
140049,2011,First Christian Church,37-0809711,306 W Monroe St,,62901-2906,Carbondale,IL,306 W Monroe St,,62901-2906,Carbondale,IL,Jackson,,(618) 457-6817,,,,Illinois & Wisconsin,18,Y,,0,00:00.0,37.7261328,-89.21874493,High
140051,2013,Carlock Christian Church,37-1067811,"310 E Washington St, P O Box 279",,61725-0279,Carlock,IL,P O Box 279,,61725-0279,Carlock,IL,McLean,,(309) 376-2081,,,,Illinois & Wisconsin,6,Y,,178,00:00.0,40.58240175,-89.12989609,High
140053,2013,First Christian Church,37-0697602,701 Wabash,,62321-1455,Carthage,IL,701 Wabash,,62321-1455,Carthage,IL,Hancock,,(217) 357-3250,,carthfcc@adams.net,,Illinois & Wisconsin,10,Y,spurlingrobin@yahoo.com,135,00:00.0,40.41231349,-91.13259897,High
140054,2013,First Christian Church,37-0903851,200 S E 8th St.,,62420-0303,Casey,IL,P O Box 303,,62420-0303,Casey,IL,Clark,,(217) 932-2773,,p.waller@mchsi.com,www.caseyfirstchristianchurch.weebly.com,Illinois & Wisconsin,13,Y,janchrrs@aol.com,115,00:00.0,39.29761223,-87.98331141,High
140055,2013,First Christian Church,37-0763573,205 S Elm,,62801-3501,Centralia,IL,205 S Elm,,62801-3501,Centralia,IL,Marion,,(618) 532-7383,(618) 532-7383,centraliafcc@yahoo.com,www.centraliafcc.org,Illinois & Wisconsin,16,Y,tommyhenegar@hotmail.com,284,00:00.0,38.52566577,-89.13174547,High
140056,2013,University Place Christian Church,37-0681521,403 S Wright St,,61820-4503,Champaign,IL,403 S Wright St,,61820-4503,Champaign,IL,Champaign,,(217) 352-5118,,secretary@uniplace.org,www.uniplace.org,Illinois & Wisconsin,9,Y,revkrislight@yahoo.com,137,00:00.0,40.113205,-88.229332,High
140057,2013,Chandlerville Christian Church,37-1141876,"171 E Lake St, P O Box 254",,62627-0254,Chandlerville,IL,P O Box 254,,62627-0254,Chandlerville,IL,Cass,,(217) 458-2481,,,,Illinois & Wisconsin,8,Y,revh2oman@sbcglobal.net,50,00:00.0,40.04804805,-90.14927566,High
140058,2011,Chapin Christian Church,37-0989559,"512 Poplar St, P O Box 319",,62628-0319,Chapin,IL,P O Box 319,,62628-0319,Chapin,IL,Morgan,,(217) 472-7371,,,,Illinois & Wisconsin,11,Y,,81,00:00.0,39.767582,-90.402061,High
140060,2011,Hometown Christian Church,36-2786714,4340 W 87th St,,60652-3554,Chicago,IL,4340 W 87th St,,60652-3554,Chicago,IL,Cook,,(773) 582-7744,,,,Illinois & Wisconsin,3,Y,,57,00:00.0,41.73474982,-87.7302289,High
140062,2013,Jackson Boulevard Christian Church,36-3307078,2413 W Jackson Blvd,,60612-2937,Chicago,IL,2413 W Jackson Blvd,,60612-2937,Chicago,IL,Cook,,(312) 733-1547,(312) 733-1578,jbcc2413@sbcglobal.net,www.jbccdoc.org,Illinois & Wisconsin,2,Y,revllj@jbccdoc.org,130,00:00.0,41.877308,-87.687134,High
140066,2013,Park Manor Christian Church,36-2345212,600 E 73rd St,,60619-1898,Chicago,IL,600 E 73rd St,,60619-1898,Chicago,IL,Cook,,(773) 483-2115,(773) 483-2431,parkmanorchristianchurch@yahoo.com,www.parkmanorchristianchurch.org,Illinois & Wisconsin,3,Y,crowderphd@gmail.com,430,00:00.0,41.76217943,-87.6101283,High
140067,2013,Parkway Garden Christian Church,36-2787606,6600 S Martin Luther King Dr,,60637-3210,Chicago,IL,6600 S Martin Luther King Dr,,60637-3210,Chicago,IL,Cook,,(773) 956-8723,(773) 667-6009,pkwysheart@sbcglobal.net,,Illinois & Wisconsin,3,Y,ejm051@sbcglobal.net,0,00:00.0,41.77465171,-87.61555709,High
140069,2011,Spanish Christian Church,11-3764562,1507 W Sunnyside,,60640-5905,Chicago,IL,1507 W Sunnyside,,60640-5905,Chicago,IL,Cook,,(773) 728-1777,(773) 728-1798,,,Illinois & Wisconsin,2,Y,rubenicruz@sbcglobal.net,0,00:00.0,41.96339339,-87.66800635,High
140070,2013,University Church (Disciples/UCC),36-2167942,5655 S University Ave,,60637-1523,Chicago,IL,5655 S University Ave,,60637-1523,Chicago,IL,Cook,,(773) 363-8142,(773) 363-7086,uchurch@UniversityChurchChicago.org,www.universitychurchchicago.org,Illinois & Wisconsin,3,Y,julian@UniversityChurchChicago.org,170,00:00.0,41.79195531,-87.59801678,High
140071,2013,First Christian Church,36-2426610,1045 Dixie Hwy,,60411-2622,Chicago Heights,IL,Attn: Janneth Solis,1045 Dixie Hwy,60411-2622,Chicago Heights,IL,Cook,,(708) 754-3792,(708) 754-9773,office@firstchristianchicagoheights.org,www.firstchristianchicagoheights.org,Illinois & Wisconsin,3,Y,pastor@firstchristianchicagoheights.org,81,00:00.0,41.512104,-87.643326,High
140073,2011,Clayton Christian Church,37-0739947,202 E Main St,,62324-1419,Clayton,IL,202 E Main St,,62324-1419,Clayton,IL,Adams,,(217) 894-7105,,claytonchristianchurch@hotmail.com,,Illinois & Wisconsin,10,Y,,25,00:00.0,40.031509,-90.956902,High
140075,2011,Colfax Christian Church,37-1149535,"106 N Center St, P O Box 267",,61728-0267,Colfax,IL,P O Box 267,,61728-0267,Colfax,IL,McLean,,(309) 723-5821,,,,Illinois & Wisconsin,6,Y,gksummers1@gmail.com,30,00:00.0,40.5671715,-88.61622758,High
140077,2013,United Christian Church,36-2679680,4351 W 180th St,,60478-5101,Country Club Hills,IL,4351 W 180th St,,60478-5101,Country Club Hills,IL,Cook,,(708) 798-0951,(708) 798-6651,uccdoc@yahoo.com,uccdoc.com,Illinois & Wisconsin,3,Y,cpjackson77@att.net,149,00:00.0,41.562553,-87.72216,High
140078,2013,First Christian Church,37-1147500,604 Groveland St,,61610-4251,Creve Coeur,IL,604 Groveland St,,61610-4251,Creve Coeur,IL,Tazewell,,(309) 699-8631,,fccofcc@comcast.net,,Illinois & Wisconsin,5,Y,dwblessed2@yahoo.com,99,00:00.0,40.64089537,-89.58364069,High
140079,2011,Cuba Christian Church,37-0967242,"215 S Fourth St, P O Box 215",,61427-0215,Cuba,IL,P O Box 215,,61427-0215,Cuba,IL,Fulton,,(309) 785-2831,,,,Illinois & Wisconsin,8,Y,,0,00:00.0,40.49201868,-90.19473106,High
140081,2013,Central Christian Church,37-0697154,1101 N Vermillion St,,61832-3049,Danville,IL,1101 N Vermillion St,,61832-3049,Danville,IL,Vermilion,,(217) 442-2915,(217) 442-8225,,www.cccdan.org,Illinois & Wisconsin,9,Y,hank@cccdan.org,250,00:00.0,40.14228746,-87.63015166,High
140083,2013,Central Christian Church,37-0723796,650 W William St,,62522-2326,Decatur,IL,650 W William St,,62522-2326,Decatur,IL,Macon,,(217) 428-4336,(217) 428-1700,central@cccdisciples.org,http://cccdisciples.org,Illinois & Wisconsin,12,Y,mkarunas@cccdisciples.org,484,00:00.0,39.84349944,-88.96414563,High
140084,2011,Crestview Christian Church,37-1116498,4415 N Water St,,62526-1166,Decatur,IL,4415 N Water St,,62526-1166,Decatur,IL,Macon,,(217) 877-5400,(217) 877-5400,,,Illinois & Wisconsin,12,Y,,69,00:00.0,39.89933297,-88.9553614,High
140086,2013,Prairie Avenue Christian Church,37-6056944,2201 E Prairie Ave,,62521-2199,Decatur,IL,2201 E Prairie Ave,,62521-2199,Decatur,IL,Macon,,(217) 428-3327,(217) 428-9161,prairieavenue@sbcglobal.net,www.prairieavenuechristianchurch.org,Illinois & Wisconsin,12,Y,cbgreen88@hotmail.com,78,00:00.0,39.84320641,-88.92607771,High
140087,2013,Community Christian Church,36-2681679,1970 Riverwoods Rd,,60069-4006,Lincolnshire,IL,1970 Riverwoods Rd,,60069-4006,Lincolnshire,IL,Lake,,(847) 945-8824,(847) 945-8830,office@ccclincolnshire.org,www.ccclincolnshire.org,Illinois & Wisconsin,2,Y,bryan@ccclincolnshire.org,209,00:00.0,42.188698,-87.907303,High
140088,2011,First Christian Church,36-2584172,123 S Hennepin Ave,,61021-3040,Dixon,IL,123 S Hennepin Ave,,61021-3040,Dixon,IL,Lee,,(815) 288-1222,(815) 284-1665,,,Illinois & Wisconsin,1,Y,,0,00:00.0,41.84299842,-89.48394902,High
140089,2013,First Christian Church,36-2736766,"801 63rd St, P O Box 568",,60515-0568,Downers Grove,IL,P O Box 568,,60515-0568,Downers Grove,IL,DuPage,,(630) 968-7818,(630) 968-6384,firstccdg@gmail.com,http://fccdg.org,Illinois & Wisconsin,3,Y,firstccdg@gmail.com,33,00:00.0,41.77191162,-88.05255127,Medium
140090,2013,First Christian Church,37-0741319,"312 E Main St, P O Box 1016",,62832-5016,Du Quoin,IL,P O Box 1016,,62832-5016,Du Quoin,IL,Perry,,(618) 542-2153,(618) 542-2153,oneyfirst.christianchuch@frontier.com,,Illinois & Wisconsin,18,Y,,75,00:00.0,38.0114045,-89.23594661,High
140091,2013,First Christian Church,36-2418542,3501 7th St,,61244-3502,East Moline,IL,3501 7th St,,61244-3502,East Moline,IL,Rock Island,,(309) 755-6552,,fccem@yahoo.com,,Illinois & Wisconsin,4,Y,ybubill@yahoo.com,55,00:00.0,41.495857,-90.44574,High
140093,2013,Eureka Christian Church,37-0719916,302 S Main St,,61530-1312,Eureka,IL,302 S Main St,,61530-1312,Eureka,IL,Woodford,,(309) 467-2369,(309) 467-2780,erkadisc@mtco.com,www.eurekachristianchurch.org,Illinois & Wisconsin,5,Y,srmin@mtco.com,257,00:00.0,40.71883774,-89.27326965,High
140095,2013,Flanagan Christian Church,23-7286357,"109 N Main St, P O Box 457",,61740-0457,Flanagan,IL,P O Box 457,,61740-0457,Flanagan,IL,Livingston,,(815) 796-4423,(815) 796-4423,,,Illinois & Wisconsin,6,Y,fllpcc1@yahoo.com,33,00:00.0,40.87868728,-88.86129297,High
140097,2011,Frederick Christian Church,37-6034519,"RR 1, P O Box 245",,62639-0045,Frederick,IL,P O Box 245,,62639-0045,Frederick,IL,Schuyler,,(217) 322-3445,,,blsmart@frontiernet.net,Illinois & Wisconsin,10,Y,nstump@mchsi.com,18,00:00.0,not found,not found,not found
140098,2013,First Christian Church,37-0681515,301 N Broad St,,61401-3696,Galesburg,IL,301 N Broad St,,61401-3696,Galesburg,IL,Knox,,(309) 343-9960,(309) 343-9960,fccgalesburg@grics.net,www.fccgalesburg.org,Illinois & Wisconsin,4,Y,pastormj@grics.net,199,00:00.0,40.95122695,-90.37097901,High
140099,2011,Gerlaw Christian Church,37-1109564,948 245th Ave,,61435-8605,Gerlaw,IL,948 245th Ave,,61435-9778,Gerlaw,IL,Warren,,(309) 734-4013,,,,Illinois & Wisconsin,4,Y,,0,00:00.0,40.98414993,-90.54161835,Medium
140101,2013,First Christian Church,37-0679159,"112 W 12th St, P O Box 10",,60936-0010,Gibson City,IL,P O Box 10,,60936-0010,Gibson City,IL,Ford,,(217) 784-5460,,,,Illinois & Wisconsin,9,Y,etaylor4105@yahoo.com,159,00:00.0,40.4699146,-88.37565958,High
140102,2013,First Christian Church,37-6033128,"700 W Center St, P O Box 36",,62640-0036,Girard,IL,P O Box 36,,62640-0036,Girard,IL,Macoupin,,(217) 627-2529,,fccoffice@royell.org,www.fccgirard.com,Illinois & Wisconsin,14,Y,,108,00:00.0,39.44637492,-89.7853978,High
